50
26 382
21 310
11 308
58 179
143 159
174 243
185 253
178 141
231 253
218 156
110 104
153 62
50
10 62
110 104
172 106
153 62
182 44
277 148
178 141
143 159
174 243
218 156
185 253
232 175
158 311
201 275
231 253
212 351
231 314
289 236
282 87
305 165
322 229
350 298
338 230
293 104
286 33
299 28
316 51
364 261
347 65
346 60
370 174
394 230
387 314
260 372
227 384
125 308
150 369
130 381
113 385
55 384
41 382
33 376
26 382
39 348
21 310
43 308
68 300
11 308
170 257
58 179
50
10 62
153 62
172 106
143 159
178 141
182 44
174 243
218 156
286 33
170 257
299 28
282 87
185 253
232 175
277 148
231 253
201 275
158 311
289 236
293 104
316 51
305 165
322 229
347 65
346 60
394 230
370 174
338 230
364 261
350 298
212 351
387 314
260 372
227 384
130 381
150 369
231 314
113 385
55 384
41 382
26 382
43 308
39 348
33 376
125 308
68 300
21 310
11 308
58 179
110 104
50
10 62
299 28
346 60
316 51
347 65
289 236
322 229
338 230
370 174
394 230
364 261
231 253
350 298
212 351
387 314
260 372
227 384
130 381
150 369
231 314
113 385
158 311
201 275
55 384
26 382
41 382
125 308
33 376
39 348
43 308
68 300
21 310
11 308
58 179
110 104
143 159
170 257
185 253
174 243
153 62
172 106
282 87
218 156
178 141
232 175
293 104
277 148
305 165
286 33
182 44
50
10 62
110 104
153 62
143 159
182 44
172 106
286 33
299 28
316 51
178 141
282 87
293 104
277 148
346 60
347 65
394 230
370 174
338 230
305 165
322 229
218 156
364 261
387 314
350 298
232 175
185 253
174 243
170 257
231 253
201 275
289 236
260 372
227 384
212 351
231 314
158 311
150 369
130 381
113 385
55 384
26 382
41 382
33 376
11 308
39 348
43 308
125 308
68 300
21 310
58 179
50
10 62
182 44
282 87
286 33
316 51
299 28
346 60
293 104
172 106
277 148
347 65
370 174
231 253
289 236
322 229
394 230
338 230
231 314
364 261
350 298
387 314
260 372
227 384
113 385
55 384
41 382
130 381
212 351
150 369
39 348
33 376
43 308
158 311
201 275
125 308
185 253
170 257
68 300
21 310
26 382
11 308
58 179
143 159
178 141
174 243
218 156
232 175
305 165
110 104
153 62
50
10 62
143 159
178 141
172 106
282 87
110 104
153 62
182 44
316 51
286 33
299 28
346 60
293 104
277 148
347 65
305 165
231 253
289 236
201 275
231 314
370 174
394 230
322 229
338 230
364 261
387 314
350 298
260 372
227 384
212 351
130 381
150 369
185 253
158 311
170 257
113 385
55 384
125 308
41 382
174 243
33 376
26 382
39 348
68 300
43 308
21 310
232 175
11 308
218 156
58 179
50
10 62
182 44
286 33
299 28
178 141
232 175
218 156
277 148
282 87
316 51
293 104
346 60
394 230
370 174
347 65
364 261
387 314
305 165
185 253
170 257
231 253
201 275
289 236
231 314
150 369
212 351
322 229
338 230
350 298
260 372
227 384
113 385
130 381
55 384
41 382
26 382
33 376
158 311
125 308
39 348
174 243
68 300
43 308
21 310
11 308
143 159
58 179
110 104
172 106
153 62
50
10 62
299 28
282 87
293 104
232 175
305 165
277 148
316 51
347 65
346 60
394 230
370 174
289 236
322 229
338 230
364 261
350 298
387 314
231 314
260 372
130 381
227 384
113 385
55 384
41 382
26 382
150 369
212 351
33 376
11 308
39 348
21 310
43 308
125 308
68 300
158 311
58 179
110 104
143 159
153 62
172 106
178 141
170 257
201 275
185 253
174 243
182 44
231 253
218 156
286 33
50
10 62
110 104
178 141
232 175
289 236
218 156
172 106
153 62
277 148
182 44
316 51
282 87
347 65
286 33
299 28
346 60
370 174
293 104
305 165
394 230
338 230
322 229
364 261
387 314
350 298
143 159
231 253
260 372
227 384
231 314
212 351
150 369
158 311
130 381
113 385
55 384
201 275
41 382
33 376
39 348
26 382
11 308
21 310
125 308
68 300
170 257
185 253
174 243
58 179
43 308
50
10 62
286 33
282 87
299 28
316 51
346 60
394 230
347 65
370 174
293 104
277 148
305 165
338 230
364 261
387 314
322 229
289 236
232 175
218 156
185 253
174 243
170 257
231 253
231 314
350 298
260 372
227 384
212 351
150 369
201 275
130 381
158 311
68 300
43 308
125 308
21 310
113 385
39 348
55 384
41 382
33 376
26 382
11 308
143 159
58 179
110 104
153 62
172 106
178 141
182 44
50
10 62
153 62
172 106
178 141
182 44
282 87
286 33
293 104
299 28
346 60
347 65
316 51
370 174
394 230
364 261
305 165
277 148
322 229
338 230
387 314
260 372
227 384
212 351
231 314
150 369
130 381
113 385
201 275
158 311
55 384
41 382
33 376
39 348
125 308
185 253
350 298
289 236
232 175
218 156
231 253
174 243
143 159
170 257
68 300
43 308
26 382
21 310
11 308
58 179
110 104
50
10 62
299 28
316 51
282 87
232 175
293 104
170 257
174 243
218 156
68 300
185 253
277 148
346 60
394 230
370 174
347 65
364 261
305 165
289 236
231 314
322 229
338 230
387 314
350 298
212 351
231 253
201 275
125 308
43 308
158 311
150 369
260 372
227 384
130 381
113 385
55 384
41 382
39 348
21 310
33 376
26 382
11 308
178 141
143 159
58 179
110 104
172 106
286 33
153 62
182 44
50
10 62
182 44
299 28
143 159
218 156
232 175
293 104
178 141
316 51
282 87
347 65
346 60
370 174
394 230
364 261
387 314
350 298
338 230
260 372
227 384
322 229
305 165
289 236
212 351
231 314
150 369
130 381
113 385
231 253
277 148
185 253
201 275
158 311
125 308
170 257
55 384
41 382
174 243
33 376
26 382
68 300
39 348
21 310
43 308
11 308
58 179
110 104
172 106
286 33
153 62
50
10 62
182 44
286 33
232 175
185 253
201 275
299 28
282 87
231 253
277 148
231 314
293 104
305 165
322 229
289 236
338 230
316 51
370 174
347 65
346 60
394 230
350 298
364 261
212 351
387 314
260 372
150 369
227 384
130 381
113 385
55 384
26 382
41 382
33 376
21 310
39 348
68 300
125 308
143 159
43 308
11 308
58 179
110 104
172 106
170 257
158 311
174 243
178 141
218 156
153 62
50
10 62
182 44
299 28
346 60
316 51
347 65
338 230
370 174
364 261
394 230
350 298
387 314
260 372
227 384
231 314
212 351
150 369
130 381
113 385
55 384
39 348
43 308
158 311
322 229
231 253
289 236
232 175
201 275
185 253
170 257
125 308
174 243
68 300
218 156
21 310
41 382
33 376
26 382
11 308
143 159
178 141
58 179
110 104
172 106
277 148
282 87
305 165
293 104
286 33
153 62
50
10 62
185 253
110 104
153 62
143 159
182 44
172 106
178 141
286 33
282 87
299 28
293 104
218 156
232 175
277 148
316 51
347 65
370 174
346 60
394 230
322 229
305 165
231 253
289 236
338 230
364 261
350 298
387 314
201 275
170 257
231 314
158 311
212 351
260 372
227 384
130 381
150 369
113 385
55 384
41 382
33 376
26 382
39 348
125 308
43 308
68 300
21 310
11 308
58 179
174 243
50
10 62
110 104
172 106
143 159
178 141
218 156
232 175
185 253
277 148
153 62
182 44
282 87
305 165
231 253
289 236
201 275
322 229
293 104
286 33
299 28
316 51
346 60
338 230
370 174
347 65
394 230
231 314
364 261
387 314
350 298
260 372
227 384
150 369
212 351
158 311
130 381
113 385
55 384
39 348
41 382
26 382
11 308
33 376
43 308
125 308
170 257
174 243
68 300
21 310
58 179
50
10 62
299 28
316 51
346 60
347 65
282 87
293 104
370 174
394 230
322 229
305 165
277 148
289 236
231 253
338 230
364 261
350 298
387 314
260 372
227 384
212 351
231 314
150 369
158 311
201 275
185 253
174 243
232 175
218 156
178 141
170 257
125 308
143 159
68 300
130 381
113 385
55 384
41 382
43 308
39 348
21 310
33 376
26 382
11 308
58 179
172 106
110 104
153 62
182 44
286 33
50
10 62
153 62
182 44
299 28
286 33
172 106
178 141
316 51
218 156
232 175
277 148
282 87
346 60
347 65
394 230
370 174
364 261
293 104
305 165
231 253
289 236
201 275
322 229
338 230
387 314
350 298
231 314
158 311
260 372
125 308
185 253
170 257
174 243
68 300
212 351
130 381
227 384
113 385
150 369
43 308
55 384
39 348
41 382
26 382
33 376
21 310
11 308
143 159
58 179
110 104
50
10 62
299 28
182 44
172 106
282 87
232 175
231 314
289 236
277 148
322 229
305 165
293 104
316 51
286 33
346 60
394 230
347 65
338 230
370 174
387 314
364 261
350 298
260 372
227 384
113 385
55 384
41 382
130 381
212 351
150 369
201 275
158 311
33 376
39 348
125 308
68 300
170 257
43 308
26 382
21 310
11 308
58 179
143 159
174 243
185 253
178 141
231 253
218 156
110 104
153 62
50
10 62
110 104
172 106
153 62
182 44
277 148
178 141
143 159
174 243
218 156
185 253
232 175
158 311
201 275
231 253
212 351
231 314
289 236
282 87
305 165
322 229
350 298
338 230
293 104
286 33
299 28
316 51
364 261
347 65
346 60
370 174
394 230
387 314
260 372
227 384
125 308
150 369
130 381
113 385
55 384
41 382
33 376
26 382
39 348
21 310
43 308
68 300
11 308
170 257
58 179
50
10 62
153 62
172 106
143 159
178 141
182 44
174 243
218 156
286 33
170 257
299 28
282 87
185 253
232 175
277 148
231 253
201 275
158 311
289 236
293 104
316 51
305 165
322 229
347 65
346 60
394 230
370 174
338 230
364 261
350 298
212 351
387 314
260 372
227 384
130 381
150 369
231 314
113 385
55 384
41 382
26 382
43 308
39 348
33 376
125 308
68 300
21 310
11 308
58 179
110 104
50
10 62
299 28
346 60
316 51
347 65
289 236
322 229
338 230
370 174
394 230
364 261
231 253
350 298
212 351
387 314
260 372
227 384
130 381
150 369
231 314
113 385
158 311
201 275
55 384
26 382
41 382
125 308
33 376
39 348
43 308
68 300
21 310
11 308
58 179
110 104
143 159
170 257
185 253
174 243
153 62
172 106
282 87
218 156
178 141
232 175
293 104
277 148
305 165
286 33
182 44
50
10 62
110 104
153 62
143 159
182 44
172 106
286 33
299 28
316 51
178 141
282 87
293 104
277 148
346 60
347 65
394 230
370 174
338 230
305 165
322 229
218 156
364 261
387 314
350 298
232 175
185 253
174 243
170 257
231 253
201 275
289 236
260 372
227 384
212 351
231 314
158 311
150 369
130 381
113 385
55 384
26 382
41 382
33 376
11 308
39 348
43 308
125 308
68 300
21 310
58 179
50
10 62
182 44
282 87
286 33
316 51
299 28
346 60
293 104
172 106
277 148
347 65
370 174
231 253
289 236
322 229
394 230
338 230
231 314
364 261
350 298
387 314
260 372
227 384
113 385
55 384
41 382
130 381
212 351
150 369
39 348
33 376
43 308
158 311
201 275
125 308
185 253
170 257
68 300
21 310
26 382
11 308
58 179
143 159
178 141
174 243
218 156
232 175
305 165
110 104
153 62
50
10 62
143 159
178 141
172 106
282 87
110 104
153 62
182 44
316 51
286 33
299 28
346 60
293 104
277 148
347 65
305 165
231 253
289 236
201 275
231 314
370 174
394 230
322 229
338 230
364 261
387 314
350 298
260 372
227 384
212 351
130 381
150 369
185 253
158 311
170 257
113 385
55 384
125 308
41 382
174 243
33 376
26 382
39 348
68 300
43 308
21 310
232 175
11 308
218 156
58 179
50
10 62
182 44
286 33
299 28
178 141
232 175
218 156
277 148
282 87
316 51
293 104
346 60
394 230
370 174
347 65
364 261
387 314
305 165
185 253
170 257
231 253
201 275
289 236
231 314
150 369
212 351
322 229
338 230
350 298
260 372
227 384
113 385
130 381
55 384
41 382
26 382
33 376
158 311
125 308
39 348
174 243
68 300
43 308
21 310
11 308
143 159
58 179
110 104
172 106
153 62
50
10 62
299 28
282 87
293 104
232 175
305 165
277 148
316 51
347 65
346 60
394 230
370 174
289 236
322 229
338 230
364 261
350 298
387 314
231 314
260 372
130 381
227 384
113 385
55 384
41 382
26 382
150 369
212 351
33 376
11 308
39 348
21 310
43 308
125 308
68 300
158 311
58 179
110 104
143 159
153 62
172 106
178 141
170 257
201 275
185 253
174 243
182 44
231 253
218 156
286 33
50
10 62
110 104
178 141
232 175
289 236
218 156
172 106
153 62
277 148
182 44
316 51
282 87
347 65
286 33
299 28
346 60
370 174
293 104
305 165
394 230
338 230
322 229
364 261
387 314
350 298
143 159
231 253
260 372
227 384
231 314
212 351
150 369
158 311
130 381
113 385
55 384
201 275
41 382
33 376
39 348
26 382
11 308
21 310
125 308
68 300
170 257
185 253
174 243
58 179
43 308
50
10 62
286 33
282 87
299 28
316 51
346 60
394 230
347 65
370 174
293 104
277 148
305 165
338 230
364 261
387 314
322 229
289 236
232 175
218 156
185 253
174 243
170 257
231 253
231 314
350 298
260 372
227 384
212 351
150 369
201 275
130 381
158 311
68 300
43 308
125 308
21 310
113 385
39 348
55 384
41 382
33 376
26 382
11 308
143 159
58 179
110 104
153 62
172 106
178 141
182 44
50
10 62
153 62
172 106
178 141
182 44
282 87
286 33
293 104
299 28
346 60
347 65
316 51
370 174
394 230
364 261
305 165
277 148
322 229
338 230
387 314
260 372
227 384
212 351
231 314
150 369
130 381
113 385
201 275
158 311
55 384
41 382
33 376
39 348
125 308
185 253
350 298
289 236
232 175
218 156
231 253
174 243
143 159
170 257
68 300
43 308
26 382
21 310
11 308
58 179
110 104
50
10 62
299 28
316 51
282 87
232 175
293 104
170 257
174 243
218 156
68 300
185 253
277 148
346 60
394 230
370 174
347 65
364 261
305 165
289 236
231 314
322 229
338 230
387 314
350 298
212 351
231 253
201 275
125 308
43 308
158 311
150 369
260 372
227 384
130 381
113 385
55 384
41 382
39 348
21 310
33 376
26 382
11 308
178 141
143 159
58 179
110 104
172 106
286 33
153 62
182 44
50
10 62
182 44
299 28
143 159
218 156
232 175
293 104
178 141
316 51
282 87
347 65
346 60
370 174
394 230
364 261
387 314
350 298
338 230
260 372
227 384
322 229
305 165
289 236
212 351
231 314
150 369
130 381
113 385
231 253
277 148
185 253
201 275
158 311
125 308
170 257
55 384
41 382
174 243
33 376
26 382
68 300
39 348
21 310
43 308
11 308
58 179
110 104
172 106
286 33
153 62
50
10 62
182 44
286 33
232 175
185 253
201 275
299 28
282 87
231 253
277 148
231 314
293 104
305 165
322 229
289 236
338 230
316 51
370 174
347 65
346 60
394 230
350 298
364 261
212 351
387 314
260 372
150 369
227 384
130 381
113 385
55 384
26 382
41 382
33 376
21 310
39 348
68 300
125 308
143 159
43 308
11 308
58 179
110 104
172 106
170 257
158 311
174 243
178 141
218 156
153 62
50
10 62
58 179
110 104
153 62
182 44
299 28
286 33
172 106
316 51
143 159
174 243
170 257
185 253
231 253
178 141
232 175
289 236
218 156
322 229
277 148
282 87
305 165
338 230
293 104
346 60
394 230
370 174
347 65
387 314
364 261
350 298
125 308
158 311
231 314
150 369
212 351
260 372
130 381
227 384
113 385
55 384
43 308
41 382
39 348
33 376
26 382
21 310
68 300
201 275
11 308
50
10 62
43 308
39 348
125 308
158 311
68 300
143 159
178 141
170 257
185 253
201 275
231 253
174 243
218 156
232 175
282 87
172 106
58 179
110 104
153 62
182 44
286 33
316 51
299 28
346 60
347 65
394 230
370 174
338 230
293 104
277 148
305 165
289 236
322 229
364 261
350 298
387 314
212 351
231 314
150 369
130 381
260 372
227 384
113 385
55 384
41 382
26 382
33 376
11 308
21 310
50
10 62
182 44
282 87
172 106
293 104
277 148
305 165
286 33
299 28
316 51
347 65
346 60
370 174
394 230
322 229
218 156
231 253
232 175
289 236
231 314
338 230
364 261
387 314
350 298
260 372
227 384
212 351
150 369
130 381
113 385
55 384
41 382
33 376
39 348
26 382
21 310
125 308
158 311
68 300
170 257
43 308
11 308
174 243
201 275
185 253
143 159
58 179
178 141
110 104
153 62
50
10 62
185 253
143 159
172 106
110 104
153 62
182 44
286 33
178 141
201 275
218 156
299 28
316 51
282 87
232 175
293 104
277 148
231 253
305 165
212 351
231 314
289 236
346 60
322 229
338 230
347 65
370 174
364 261
394 230
387 314
350 298
260 372
227 384
150 369
130 381
113 385
55 384
41 382
33 376
26 382
11 308
21 310
39 348
43 308
58 179
68 300
125 308
170 257
158 311
174 243
50
10 62
182 44
286 33
172 106
178 141
174 243
218 156
299 28
232 175
289 236
277 148
322 229
305 165
282 87
293 104
316 51
338 230
346 60
347 65
370 174
364 261
394 230
350 298
387 314
260 372
212 351
231 314
150 369
158 311
130 381
227 384
113 385
55 384
26 382
41 382
39 348
33 376
21 310
125 308
201 275
68 300
231 253
185 253
43 308
11 308
170 257
58 179
143 159
110 104
153 62
50
10 62
153 62
182 44
286 33
143 159
299 28
316 51
178 141
232 175
293 104
218 156
282 87
346 60
370 174
347 65
322 229
394 230
338 230
289 236
305 165
231 253
277 148
185 253
170 257
201 275
68 300
174 243
43 308
125 308
364 261
387 314
350 298
231 314
260 372
212 351
158 311
150 369
39 348
130 381
227 384
113 385
55 384
41 382
26 382
33 376
21 310
11 308
58 179
172 106
110 104
50
10 62
182 44
172 106
286 33
299 28
282 87
185 253
232 175
293 104
277 148
201 275
305 165
231 253
289 236
150 369
231 314
322 229
212 351
338 230
316 51
346 60
347 65
370 174
364 261
394 230
350 298
387 314
260 372
227 384
130 381
158 311
113 385
170 257
125 308
174 243
218 156
68 300
55 384
41 382
33 376
26 382
11 308
21 310
39 348
43 308
178 141
143 159
58 179
110 104
153 62
50
10 62
43 308
58 179
110 104
153 62
143 159
172 106
182 44
170 257
185 253
174 243
289 236
232 175
178 141
286 33
282 87
299 28
293 104
316 51
346 60
347 65
394 230
387 314
370 174
364 261
338 230
350 298
305 165
277 148
218 156
322 229
212 351
231 314
150 369
260 372
130 381
227 384
113 385
55 384
158 311
201 275
41 382
231 253
26 382
125 308
68 300
39 348
33 376
11 308
21 310
50
10 62
153 62
182 44
316 51
286 33
299 28
346 60
347 65
282 87
293 104
370 174
277 148
305 165
172 106
394 230
218 156
338 230
231 253
364 261
350 298
387 314
260 372
212 351
227 384
150 369
130 381
231 314
201 275
158 311
185 253
113 385
170 257
125 308
55 384
41 382
33 376
174 243
289 236
322 229
232 175
68 300
178 141
143 159
39 348
43 308
26 382
21 310
11 308
58 179
110 104
50
10 62
153 62
286 33
182 44
299 28
316 51
293 104
277 148
346 60
370 174
347 65
322 229
289 236
305 165
231 253
338 230
394 230
231 314
201 275
150 369
364 261
350 298
212 351
130 381
387 314
260 372
227 384
113 385
55 384
158 311
41 382
33 376
26 382
21 310
39 348
125 308
68 300
185 253
232 175
170 257
43 308
174 243
282 87
218 156
178 141
11 308
143 159
58 179
110 104
172 106
50
10 62
182 44
299 28
153 62
316 51
286 33
346 60
394 230
370 174
347 65
282 87
172 106
218 156
178 141
231 253
232 175
305 165
277 148
293 104
338 230
322 229
350 298
364 261
387 314
260 372
227 384
130 381
212 351
231 314
289 236
201 275
150 369
113 385
55 384
26 382
41 382
33 376
39 348
125 308
158 311
185 253
174 243
170 257
68 300
143 159
43 308
21 310
110 104
58 179
11 308
50
10 62
153 62
110 104
178 141
185 253
231 253
289 236
277 148
232 175
218 156
172 106
182 44
286 33
299 28
316 51
282 87
293 104
305 165
322 229
338 230
370 174
347 65
346 60
394 230
387 314
350 298
364 261
201 275
125 308
170 257
174 243
143 159
58 179
68 300
43 308
21 310
39 348
41 382
150 369
158 311
212 351
231 314
260 372
227 384
130 381
113 385
55 384
26 382
33 376
11 308
50
10 62
299 28
316 51
305 165
347 65
370 174
346 60
394 230
387 314
364 261
350 298
260 372
338 230
322 229
212 351
227 384
150 369
231 314
289 236
293 104
286 33
172 106
218 156
282 87
232 175
277 148
231 253
201 275
185 253
174 243
178 141
143 159
182 44
153 62
110 104
58 179
170 257
125 308
158 311
130 381
113 385
55 384
41 382
26 382
11 308
33 376
39 348
21 310
43 308
68 300
50
10 62
286 33
182 44
153 62
110 104
143 159
174 243
232 175
277 148
289 236
305 165
322 229
370 174
293 104
282 87
218 156
178 141
172 106
299 28
316 51
346 60
347 65
394 230
338 230
231 253
185 253
201 275
125 308
158 311
231 314
364 261
350 298
387 314
260 372
212 351
150 369
130 381
227 384
113 385
55 384
41 382
33 376
39 348
68 300
170 257
58 179
43 308
26 382
21 310
11 308
50
10 62
182 44
286 33
299 28
293 104
282 87
153 62
172 106
178 141
218 156
232 175
143 159
170 257
185 253
201 275
231 253
289 236
174 243
277 148
316 51
305 165
346 60
347 65
394 230
364 261
350 298
370 174
322 229
338 230
231 314
387 314
260 372
227 384
130 381
212 351
158 311
125 308
150 369
113 385
41 382
55 384
26 382
33 376
43 308
39 348
68 300
21 310
11 308
58 179
110 104
50
10 62
110 104
172 106
218 156
282 87
153 62
182 44
299 28
286 33
316 51
346 60
347 65
293 104
370 174
338 230
322 229
305 165
277 148
185 253
201 275
231 253
231 314
212 351
289 236
364 261
394 230
387 314
350 298
260 372
227 384
130 381
150 369
113 385
55 384
26 382
33 376
39 348
41 382
68 300
170 257
125 308
158 311
174 243
232 175
143 159
178 141
58 179
43 308
21 310
11 308
50
10 62
299 28
346 60
347 65
316 51
286 33
182 44
153 62
172 106
143 159
110 104
58 179
174 243
170 257
185 253
231 253
178 141
282 87
293 104
370 174
277 148
218 156
232 175
305 165
394 230
322 229
338 230
364 261
350 298
387 314
260 372
227 384
212 351
231 314
150 369
130 381
289 236
158 311
113 385
55 384
41 382
33 376
26 382
39 348
21 310
43 308
125 308
201 275
68 300
11 308
50
10 62
299 28
346 60
347 65
286 33
316 51
182 44
172 106
178 141
218 156
232 175
143 159
68 300
174 243
185 253
289 236
277 148
305 165
322 229
338 230
293 104
282 87
370 174
394 230
387 314
364 261
231 253
201 275
231 314
212 351
350 298
260 372
227 384
158 311
150 369
130 381
113 385
55 384
41 382
125 308
170 257
33 376
26 382
39 348
21 310
43 308
11 308
58 179
153 62
110 104
50
10 62
58 179
170 257
174 243
185 253
125 308
158 311
201 275
231 253
277 148
347 65
293 104
282 87
232 175
218 156
143 159
110 104
153 62
182 44
172 106
178 141
286 33
316 51
299 28
346 60
370 174
394 230
364 261
350 298
387 314
260 372
227 384
212 351
338 230
322 229
305 165
289 236
231 314
150 369
130 381
113 385
55 384
41 382
68 300
39 348
33 376
26 382
43 308
21 310
11 308
50
10 62
286 33
299 28
282 87
182 44
153 62
110 104
58 179
43 308
172 106
178 141
143 159
218 156
232 175
68 300
170 257
150 369
201 275
185 253
174 243
322 229
338 230
289 236
231 253
231 314
212 351
350 298
364 261
305 165
277 148
293 104
316 51
346 60
347 65
394 230
370 174
387 314
260 372
227 384
113 385
130 381
158 311
125 308
41 382
55 384
26 382
33 376
39 348
11 308
21 310
50
10 62
153 62
110 104
58 179
143 159
178 141
218 156
174 243
185 253
232 175
277 148
305 165
293 104
282 87
172 106
182 44
286 33
299 28
346 60
370 174
347 65
316 51
338 230
364 261
350 298
394 230
387 314
231 314
322 229
289 236
231 253
170 257
68 300
158 311
150 369
212 351
201 275
260 372
227 384
130 381
113 385
55 384
41 382
26 382
11 308
33 376
21 310
39 348
125 308
43 308
50
10 62
299 28
282 87
316 51
232 175
293 104
346 60
370 174
394 230
350 298
364 261
231 314
130 381
150 369
212 351
387 314
260 372
227 384
113 385
55 384
158 311
201 275
125 308
185 253
305 165
231 253
338 230
322 229
289 236
347 65
277 148
174 243
218 156
43 308
68 300
170 257
39 348
33 376
41 382
26 382
21 310
11 308
143 159
178 141
286 33
58 179
172 106
182 44
153 62
110 104
50
10 62
143 159
68 300
174 243
232 175
218 156
178 141
172 106
110 104
153 62
182 44
299 28
316 51
286 33
282 87
346 60
370 174
394 230
305 165
347 65
293 104
277 148
231 253
185 253
201 275
289 236
322 229
338 230
364 261
387 314
350 298
231 314
170 257
125 308
158 311
150 369
212 351
130 381
260 372
227 384
113 385
55 384
41 382
33 376
39 348
43 308
26 382
21 310
11 308
58 179
50
10 62
153 62
182 44
143 159
21 310
33 376
39 348
43 308
68 300
170 257
185 253
174 243
178 141
218 156
172 106
286 33
299 28
316 51
282 87
293 104
277 148
232 175
305 165
289 236
370 174
347 65
346 60
394 230
364 261
387 314
350 298
338 230
322 229
231 314
231 253
201 275
212 351
260 372
227 384
130 381
150 369
113 385
158 311
125 308
41 382
55 384
26 382
11 308
58 179
110 104
50
10 62
182 44
286 33
299 28
316 51
282 87
346 60
347 65
293 104
218 156
277 148
305 165
370 174
394 230
350 298
387 314
260 372
364 261
231 314
338 230
322 229
232 175
178 141
172 106
174 243
170 257
185 253
231 253
201 275
289 236
150 369
158 311
130 381
212 351
227 384
113 385
55 384
125 308
41 382
33 376
39 348
68 300
143 159
153 62
110 104
58 179
43 308
21 310
26 382
11 308
50
10 62
286 33
182 44
153 62
110 104
143 159
178 141
172 106
299 28
316 51
282 87
293 104
347 65
346 60
370 174
338 230
305 165
277 148
322 229
218 156
174 243
170 257
158 311
212 351
231 314
201 275
185 253
232 175
231 253
289 236
394 230
364 261
350 298
387 314
260 372
227 384
125 308
150 369
43 308
39 348
33 376
41 382
130 381
113 385
55 384
26 382
21 310
11 308
68 300
58 179
50
10 62
153 62
182 44
286 33
299 28
346 60
347 65
394 230
387 314
350 298
260 372
227 384
150 369
212 351
364 261
370 174
316 51
282 87
293 104
338 230
305 165
277 148
322 229
289 236
232 175
174 243
218 156
172 106
110 104
178 141
68 300
170 257
39 348
125 308
185 253
231 253
231 314
201 275
158 311
130 381
113 385
55 384
41 382
26 382
33 376
43 308
21 310
11 308
143 159
58 179
50
10 62
58 179
110 104
21 310
39 348
43 308
68 300
143 159
153 62
172 106
174 243
305 165
282 87
286 33
277 148
218 156
232 175
178 141
182 44
299 28
346 60
347 65
370 174
316 51
293 104
338 230
364 261
394 230
350 298
387 314
260 372
227 384
231 314
322 229
289 236
231 253
185 253
170 257
125 308
158 311
201 275
150 369
212 351
130 381
113 385
55 384
33 376
41 382
26 382
11 308
50
10 62
58 179
143 159
172 106
110 104
153 62
182 44
286 33
299 28
316 51
282 87
218 156
178 141
232 175
277 148
289 236
293 104
305 165
322 229
346 60
347 65
338 230
350 298
364 261
370 174
394 230
387 314
260 372
130 381
227 384
113 385
55 384
41 382
33 376
39 348
125 308
158 311
201 275
150 369
212 351
231 314
231 253
185 253
174 243
170 257
68 300
43 308
21 310
26 382
11 308
50
10 62
58 179
218 156
143 159
178 141
172 106
110 104
153 62
182 44
286 33
299 28
347 65
346 60
370 174
