2	74	10.445995
2	75	10.438696
2	76	10.430470
2	77	10.421163
2	78	10.410595
2	79	10.398554
2	80	10.384785
2	81	10.368985
2	82	10.350784
2	83	10.329728
2	84	10.305254
2	85	10.276653
2	86	10.243021
2	87	10.203188
2	88	10.155605
2	89	10.098190
2	90	10.028069
2	91	9.941171
2	92	9.831553
2	93	9.690224
2	94	9.503036
2	95	9.246731
2	96	8.881347
2	97	8.335680
2	98	7.481769
2	99	6.107311
3	1	11.769220
3	2	11.580527
3	3	11.435916
3	4	11.325335
3	5	11.238731
3	6	11.168677
3	7	11.110151
3	8	11.059833
3	9	11.015513
3	10	10.975701
3	11	10.939366
3	12	10.905787
3	13	10.874441
3	14	10.844950
3	15	10.817029
3	16	10.790466
3	17	10.765097
3	18	10.740795
3	19	10.717462
3	20	10.695020
3	21	10.673406
3	22	10.652570
3	23	10.632472
3	24	10.613078
3	25	10.594360
3	26	10.576296
3	27	10.558865
3	28	10.542049
3	29	10.525835
3	30	10.510208
3	31	10.495157
3	32	10.480668
3	33	10.466733
3	34	10.453340
3	35	10.440478
3	36	10.428137
3	37	10.416308
3	38	10.404978
3	39	10.394138
3	40	10.383775
3	41	10.373879
3	42	10.364436
3	43	10.355433
3	44	10.346858
3	45	10.338697
3	46	10.330933
3	47	10.323553
3	48	10.316538
3	49	10.309872
3	50	10.303537
3	51	10.297512
3	52	10.291778
3	53	10.286313
3	54	10.281092
3	55	10.276093
3	56	10.271288
3	57	10.266649
3	58	10.262145
3	59	10.257746
3	60	10.253415
3	61	10.249115
3	62	10.244805
3	63	10.240441
3	64	10.235974
3	65	10.231350
3	66	10.226512
3	67	10.221396
3	68	10.215928
3	69	10.210031
3	70	10.203615
3	71	10.196581
3	72	10.188816
3	73	10.180191
3	74	10.170563
3	75	10.159762
3	76	10.147597
3	77	10.133844
3	78	10.118240
3	79	10.100476
3	80	10.080186
3	81	10.056931
3	82	10.030179
3	83	9.999283
3	84	9.963442
3	85	9.921658
3	86	9.872668
3	87	9.814852
3	88	9.746097
3	89	9.663605
3	90	9.563594
3	91	9.440851
3	92	9.288027
3	93	9.094526
3	94	8.844735
3	95	8.515241
3	96	8.070729
3	97	7.459054
3	98	6.609677
3	99	5.452057
4	1	11.813014
4	2	11.645582
4	3	11.503969
4	4	11.386333
4	5	11.288202
4	6	11.205106
4	7	11.133397
4	8	11.070327
4	9	11.013882
4	10	10.962601
4	11	10.915421
4	12	10.871562
4	13	10.830445
4	14	10.791636
4	15	10.754806
4	16	10.719702
4	17	10.686129
4	18	10.653932
4	19	10.622992
4	20	10.593212
4	21	10.564516
4	22	10.536840
4	23	10.510134
4	24	10.484355
4	25	10.459470
4	26	10.435448
4	27	10.412263
4	28	10.389895
4	29	10.368324
4	30	10.347532
4	31	10.327504
4	32	10.308224
4	33	10.289678
4	34	10.271854
4	35	10.254736
4	36	10.238311
4	37	10.222566
4	38	10.207486
4	39	10.193058
4	40	10.179265
4	41	10.166093
4	42	10.153525
4	43	10.141544
4	44	10.130132
4	45	10.119271
4	46	10.108941
4	47	10.099120
4	48	10.089789
4	49	10.080922
4	50	10.072496
4	51	10.064485
4	52	10.056863
4	53	10.049599
4	54	10.042664
4	55	10.036024
4	56	10.029645
4	57	10.023489
4	58	10.017518
4	59	10.011687
4	60	10.005952
4	61	10.000262
4	62	9.994563
4	63	9.988797
4	64	9.982899
4	65	9.976802
4	66	9.970426
4	67	9.963689
4	68	9.956496
4	69	9.948744
4	70	9.940317
4	71	9.931084
4	72	9.920900
4	73	9.909598
4	74	9.896989
4	75	9.882859
4	76	9.866957
4	77	9.848997
4	78	9.828642
4	79	9.805500
4	80	9.779104
4	81	9.748899
4	82	9.714220
4	83	9.674258
4	84	9.628024
4	85	9.574295
4	86	9.511541
4	87	9.437826
4	88	9.350671
4	89	9.246856
4	90	9.122142
4	91	8.970873
4	92	8.785410
4	93	8.555322
4	94	8.266313
4	95	7.898916
4	96	7.427391
4	97	6.820220
4	98	6.045887
4	99	5.091270
5	1	11.837310
5	2	11.684930
5	3	11.548212
5	4	11.428046
5	5	11.322915
5	6	11.230476
5	7	11.148389
5	8	11.074632
5	9	11.007574
5	10	10.945939
5	11	10.888743
5	12	10.835233
5	13	10.784827
5	14	10.737077
5	15	10.691635
5	16	10.648230
5	17	10.606647
5	18	10.566717
5	19	10.528306
5	20	10.491303
5	21	10.455623
5	22	10.421192
5	23	10.387953
5	24	10.355856
5	25	10.324862
5	26	10.294935
5	27	10.266046
5	28	10.238168
5	29	10.211280
5	30	10.185360
5	31	10.160389
5	32	10.136349
5	33	10.113224
5	34	10.090995
5	35	10.069647
5	36	10.049163
5	37	10.029526
5	38	10.010718
5	39	9.992723
5	40	9.975521
5	41	9.959093
5	42	9.943419
5	43	9.928478
5	44	9.914248
5	45	9.900705
5	46	9.887826
5	47	9.875584
5	48	9.863952
5	49	9.852903
5	50	9.842405
5	51	9.832426
5	52	9.822934
5	53	9.813892
5	54	9.805263
5	55	9.797005
5	56	9.789076
5	57	9.781430
5	58	9.774017
5	59	9.766786
5	60	9.759678
5	61	9.752634
5	62	9.745585
5	63	9.738462
5	64	9.731184
5	65	9.723667
5	66	9.715817
5	67	9.707531
5	68	9.698693
5	69	9.689178
5	70	9.678844
5	71	9.667534
5	72	9.655070
5	73	9.641252
5	74	9.625852
5	75	9.608611
5	76	9.589232
5	77	9.567370
5	78	9.542629
5	79	9.514542
5	80	9.482562
5	81	9.446043
5	82	9.404211
5	83	9.356139
5	84	9.300701
5	85	9.236521
5	86	9.161903
5	87	9.074735
5	88	8.972364
5	89	8.851427
5	90	8.707627
5	91	8.535438
5	92	8.327727
5	93	8.075311
5	94	7.766511
5	95	7.386914
5	96	6.919854
5	97	6.348665
5	98	5.662459
5	99	4.867175
6	1	11.851364
6	2	11.708753
6	3	11.576111
6	4	11.455000
6	5	11.345278
6	6	11.245908
6	7	11.155529
6	8	11.072783
6	9	10.996451
6	10	10.925509
6	11	10.859115
6	12	10.796594
6	13	10.737406
6	14	10.681121
6	15	10.627396
6	16	10.575958
6	17	10.526588
6	18	10.479112
6	19	10.433386
6	20	10.389296
6	21	10.346748
6	22	10.305664
6	23	10.265982
6	24	10.227647
6	25	10.190614
6	26	10.154847
6	27	10.120311
6	28	10.086978
6	29	10.054821
6	30	10.023818
6	31	9.993947
6	32	9.965186
6	33	9.937516
6	34	9.910918
6	35	9.885373
6	36	9.860860
6	37	9.837360
6	38	9.814853
6	39	9.793317
6	40	9.772731
6	41	9.753071
6	42	9.734315
6	43	9.716437
6	44	9.699411
6	45	9.683209
6	46	9.667803
6	47	9.653161
6	48	9.639252
6	49	9.626041
6	50	9.613493
6	51	9.601570
6	52	9.590232
6	53	9.579437
6	54	9.569139
6	55	9.559290
6	56	9.549841
6	57	9.540735
6	58	9.531915
6	59	9.523319
6	60	9.514880
6	61	9.506524
6	62	9.498176
6	63	9.489749
6	64	9.481151
6	65	9.472283
6	66	9.463034
6	67	9.453284
6	68	9.442899
6	69	9.431732
6	70	9.419619
6	71	9.406377
6	72	9.391801
6	73	9.375660
6	74	9.357694
6	75	9.337605
6	76	9.315054
6	77	9.289653
6	78	9.260952
6	79	9.228428
6	80	9.191474
6	81	9.149371
6	82	9.101275
6	83	9.046176
6	84	8.982867
6	85	8.909890
6	86	8.825476
6	87	8.727463
6	88	8.613193
6	89	8.479386
6	90	8.321982
6	91	8.135957
6	92	7.915134
6	93	7.652022
6	94	7.337797
6	95	6.962617
6	96	6.516639
6	97	5.992274
6	98	5.388205
6	99	4.715019
7	1	11.859478
7	2	11.722772
7	3	11.592729
7	4	11.470895
7	5	11.357701
7	6	11.252838
7	7	11.155609
7	8	11.065167
7	9	10.980666
7	10	10.901333
7	11	10.826492
7	12	10.755573
7	13	10.688104
7	14	10.623695
7	15	10.562027
7	16	10.502841
7	17	10.445924
7	18	10.391103
7	19	10.338237
7	20	10.287209
7	21	10.237925
7	22	10.190303
7	23	10.144279
7	24	10.099797
7	25	10.056809
7	26	10.015276
7	27	9.975161
7	28	9.936434
7	29	9.899066
7	30	9.863033
7	31	9.828310
7	32	9.794874
7	33	9.762704
7	34	9.731777
7	35	9.702072
7	36	9.673566
7	37	9.646238
7	38	9.620063
7	39	9.595018
7	40	9.571078
7	41	9.548217
7	42	9.526407
7	43	9.505620
7	44	9.485824
7	45	9.466989
7	46	9.449081
7	47	9.432066
7	48	9.415904
7	49	9.400559
7	50	9.385988
7	51	9.372148
7	52	9.358992
7	53	9.346472
7	54	9.334536
7	55	9.323129
7	56	9.312193
7	57	9.301664
7	58	9.291476
7	59	9.281559
7	60	9.271834
7	61	9.262220
7	62	9.252628
7	63	9.242960
7	64	9.233113
7	65	9.222972
7	66	9.212413
7	67	9.201298
7	68	9.189479
7	69	9.176788
7	70	9.163041
7	71	9.148034
7	72	9.131538
7	73	9.113295
7	74	9.093018
7	75	9.070377
7	76	9.045002
7	77	9.016465
7	78	8.984281
7	79	8.947884
7	80	8.906623
7	81	8.859737
7	82	8.806334
7	83	8.745367
7	84	8.675593
7	85	8.595537
7	86	8.503437
7	87	8.397183
7	88	8.274241
7	89	8.131571
7	90	7.965529
7	91	7.771791
7	92	7.545290
7	93	7.280251
7	94	6.970386
7	95	6.609408
7	96	6.192045
7	97	5.715761
7	98	5.183187
7	99	4.604753
8	1	11.863872
8	2	11.730320
8	3	11.601426
8	4	11.478533
8	5	11.362269
8	6	11.252708
8	7	11.149565
8	8	11.052366
8	9	10.960560
8	10	10.873597
8	11	10.790964
8	12	10.712207
8	13	10.636929
8	14	10.564795
8	15	10.495522
8	16	10.428875
8	17	10.364657
8	18	10.302704
8	19	10.242882
8	20	10.185078
8	21	10.129199
8	22	10.075166
8	23	10.022913
8	24	9.972385
8	25	9.923533
8	26	9.876316
8	27	9.830698
8	28	9.786648
8	29	9.744134
8	30	9.703131
8	31	9.663612
8	32	9.625553
8	33	9.588931
8	34	9.553722
8	35	9.519901
8	36	9.487444
8	37	9.456326
8	38	9.426522
8	39	9.398005
8	40	9.370746
8	41	9.344716
8	42	9.319884
8	43	9.296218
8	44	9.273685
8	45	9.252247
8	46	9.231868
8	47	9.212508
8	48	9.194125
8	49	9.176674
8	50	9.160111
8	51	9.144384
8	52	9.129443
8	53	9.115232
8	54	9.101693
8	55	9.088764
8	56	9.076380
8	57	9.064469
8	58	9.052959
8	59	9.041769
8	60	9.030812
8	61	9.019997
8	62	9.009225
8	63	8.998388
8	64	8.987370
8	65	8.976044
8	66	8.964273
8	67	8.951906
8	68	8.938777
8	69	8.924704
8	70	8.909486
8	71	8.892899
8	72	8.874693
8	73	8.854592
8	74	8.832283
8	75	8.807414
8	76	8.779588
8	77	8.748354
8	78	8.713196
8	79	8.673525
8	80	8.628664
8	81	8.577828
8	82	8.520112
8	83	8.454459
8	84	8.379637
8	85	8.294204
8	86	8.196467
8	87	8.084444
8	88	7.955810
8	89	7.807853
8	90	7.637438
8	91	7.440987
8	92	7.214520
8	93	6.953775
8	94	6.654491
8	95	6.312919
8	96	5.926642
8	97	5.495740
8	98	5.024162
8	99	4.520874
9	1	11.865799
9	2	11.733429
9	3	11.604448
9	4	11.479978
9	5	11.360679
9	6	11.246808
9	7	11.138333
9	8	11.035029
9	9	10.936570
9	10	10.842591
9	11	10.752722
9	12	10.666616
9	13	10.583959
9	14	10.504475
9	15	10.427922
9	16	10.354096
9	17	10.282823
9	18	10.213954
9	19	10.147366
9	20	10.082954
9	21	10.020630
9	22	9.960319
9	23	9.901958
9	24	9.845492
9	25	9.790875
9	26	9.738066
9	27	9.687030
9	28	9.637732
9	29	9.590143
9	30	9.544236
9	31	9.499984
9	32	9.457361
9	33	9.416342
9	34	9.376902
9	35	9.339014
9	36	9.302652
9	37	9.267790
9	38	9.234399
9	39	9.202449
9	40	9.171909
9	41	9.142749
9	42	9.114932
9	43	9.088424
9	44	9.063186
9	45	9.039180
9	46	9.016363
9	47	8.994692
9	48	8.974120
9	49	8.954599
9	50	8.936076
9	51	8.918499
9	52	8.901807
9	53	8.885942
9	54	8.870839
9	55	8.856429
9	56	8.842640
9	57	8.829396
9	58	8.816612
9	59	8.804202
9	60	8.792072
9	61	8.780121
9	62	8.768239
9	63	8.756311
9	64	8.744208
9	65	8.731794
9	66	8.718919
9	67	8.705420
9	68	8.691119
9	69	8.675818
9	70	8.659303
9	71	8.641334
9	72	8.621646
9	73	8.599945
9	74	8.575901
9	75	8.549145
9	76	8.519264
9	77	8.485787
9	78	8.448186
9	79	8.405858
9	80	8.358116
9	81	8.304176
9	82	8.243137
9	83	8.173965
9	84	8.095470
9	85	8.006282
9	86	7.904825
9	87	7.789287
9	88	7.657600
9	89	7.507422
9	90	7.336137
9	91	7.140882
9	92	6.918634
9	93	6.666369
9	94	6.381342
9	95	6.061516
9	96	5.706169
9	97	5.316626
9	98	4.897002
9	99	4.454658
10	1	11.866018
10	2	11.733394
10	3	11.603325
10	4	11.476741
10	5	11.354267
10	6	11.236241
10	7	11.122773
10	8	11.013806
10	9	10.909177
10	10	10.808662
10	11	10.712013
10	12	10.618980
10	13	10.529327
10	14	10.442833
10	15	10.359306
10	16	10.278572
10	17	10.200484
10	18	10.124914
10	19	10.051751
10	20	9.980902
10	21	9.912287
10	22	9.845838
10	23	9.781494
10	24	9.719207
10	25	9.658931
10	26	9.600627
10	27	9.544260
10	28	9.489799
10	29	9.437213
10	30	9.386475
10	31	9.337557
10	32	9.290434
10	33	9.245078
10	34	9.201463
10	35	9.159562
10	36	9.119347
10	37	9.080789
10	38	9.043857
10	39	9.008519
10	40	8.974743
10	41	8.942492
10	42	8.911731
10	43	8.882419
10	44	8.854517
10	45	8.827979
10	46	8.802763
10	47	8.778817
10	48	8.756094
10	49	8.734538
10	50	8.714095
10	51	8.694703
10	52	8.676302
10	53	8.658823
10	54	8.642198
10	55	8.626352
10	56	8.611206
10	57	8.596676
10	58	8.582674
10	59	8.569103
10	60	8.555863
10	61	8.542844
10	62	8.529930
10	63	8.516993
10	64	8.503899
10	65	8.490500
10	66	8.476637
10	67	8.462135
10	68	8.446805
10	69	8.430440
10	70	8.412812
10	71	8.393670
10	72	8.372736
10	73	8.349705
10	74	8.324234
10	75	8.295945
10	76	8.264411
10	77	8.229158
10	78	8.189649
10	79	8.145282
10	80	8.095375
10	81	8.039158
10	82	7.975758
10	83	7.904183
10	84	7.823312
10	85	7.731871
10	86	7.628425
10	87	7.511361
10	88	7.378886
10	89	7.229024
10	90	7.059648
10	91	6.868531
10	92	6.653444
10	93	6.412322
10	94	6.143503
10	95	5.846063
10	96	5.520234
10	97	5.167850
10	98	4.792733
10	99	4.400840
11	1	11.865015
11	2	11.731074
11	3	11.599122
11	4	11.469934
11	5	11.344077
11	6	11.221917
11	7	11.103644
11	8	10.989306
11	9	10.878855
11	10	10.772176
11	11	10.669119
11	12	10.569516
11	13	10.473200
11	14	10.380006
11	15	10.289784
11	16	10.202398
11	17	10.117727
11	18	10.035664
11	19	9.956116
11	20	9.879001
11	21	9.804252
11	22	9.731806
11	23	9.661612
11	24	9.593622
11	25	9.527798
11	26	9.464101
11	27	9.402500
11	28	9.342963
11	29	9.285463
11	30	9.229970
11	31	9.176460
11	32	9.124904
11	33	9.075276
11	34	9.027548
11	35	8.981693
11	36	8.937680
11	37	8.895479
11	38	8.855057
11	39	8.816381
11	40	8.779414
11	41	8.744119
11	42	8.710456
11	43	8.678384
11	44	8.647858
11	45	8.618831
11	46	8.591254
11	47	8.565075
11	48	8.540240
11	49	8.516691
11	50	8.494366
11	51	8.473203
11	52	8.453133
11	53	8.434086
11	54	8.415985
11	55	8.398751
11	56	8.382298
11	57	8.366538
11	58	8.351374
11	59	8.336705
11	60	8.322422
11	61	8.308409
11	62	8.294542
11	63	8.280686
11	64	8.266698
11	65	8.252423
11	66	8.237691
11	67	8.222322
11	68	8.206115
11	69	8.188855
11	70	8.170304
11	71	8.150204
11	72	8.128268
11	73	8.104182
11	74	8.077597
11	75	8.048129
11	76	8.015349
11	77	7.978782
11	78	7.937895
11	79	7.892094
11	80	7.840717
11	81	7.783019
11	82	7.718168
11	83	7.645233
11	84	7.563173
11	85	7.470831
11	86	7.366923
11	87	7.250044
11	88	7.118665
11	89	6.971158
11	90	6.805831
11	91	6.620989
11	92	6.415039
11	93	6.186629
11	94	5.934849
11	95	5.659471
11	96	5.361230
11	97	5.042089
11	98	4.705430
11	99	4.356064
12	1	11.863115
12	2	11.727060
12	3	11.592598
12	4	11.460382
12	5	11.330923
12	6	11.204585
12	7	11.081598
12	8	10.962078
12	9	10.846057
12	10	10.733500
12	11	10.624334
12	12	10.518460
12	13	10.415769
12	14	10.316149
12	15	10.219490
12	16	10.125689
12	17	10.034654
12	18	9.946299
12	19	9.860550
12	20	9.777341
12	21	9.696613
12	22	9.618315
12	23	9.542402
12	24	9.468834
12	25	9.397575
12	26	9.328593
12	27	9.261856
12	28	9.197337
12	29	9.135009
12	30	9.074845
12	31	9.016818
12	32	8.960904
12	33	8.907073
12	34	8.855298
12	35	8.805550
12	36	8.757799
12	37	8.712011
12	38	8.668154
12	39	8.626191
12	40	8.586085
12	41	8.547794
12	42	8.511278
12	43	8.476491
12	44	8.443386
12	45	8.411913
12	46	8.382020
12	47	8.353650
12	48	8.326746
12	49	8.301246
12	50	8.277085
12	51	8.254194
12	52	8.232503
12	53	8.211932
12	54	8.192404
12	55	8.173832
12	56	8.156127
12	57	8.139193
12	58	8.122929
12	59	8.107227
12	60	8.091973
12	61	8.077043
12	62	8.062307
12	63	8.047624
12	64	8.032844
12	65	8.017804
12	66	8.002329
12	67	7.986230
12	68	7.969301
12	69	7.951318
12	70	7.932040
12	71	7.911199
12	72	7.888506
12	73	7.863641
12	74	7.836255
12	75	7.805961
12	76	7.772335
12	77	7.734906
12	78	7.693154
12	79	7.646502
12	80	7.594313
12	81	7.535881
12	82	7.470424
12	83	7.397080
12	84	7.314900
12	85	7.222846
12	86	7.119793
12	87	7.004531
12	88	6.875782
12	89	6.732226
12	90	6.572542
12	91	6.395471
12	92	6.199909
12	93	5.985023
12	94	5.750408
12	95	5.496256
12	96	5.223537
12	97	4.934157
12	98	4.631039
12	99	4.318089
13	1	11.860547
13	2	11.721771
13	3	11.584307
13	4	11.448711
13	5	11.315441
13	6	11.184850
13	7	11.057186
13	8	10.932606
13	9	10.811197
13	10	10.692982
13	11	10.577949
13	12	10.466055
13	13	10.357239
13	14	10.251435
13	15	10.148570
13	16	10.048574
13	17	9.951380
13	18	9.856926
13	19	9.765156
13	20	9.676018
13	21	9.589467
13	22	9.505461
13	23	9.423964
13	24	9.344943
13	25	9.268367
13	26	9.194207
13	27	9.122438
13	28	9.053033
13	29	8.985968
13	30	8.921218
13	31	8.858757
13	32	8.798560
13	33	8.740599
13	34	8.684847
13	35	8.631273
13	36	8.579846
13	37	8.530533
13	38	8.483298
13	39	8.438105
13	40	8.394912
13	41	8.353678
13	42	8.314359
13	43	8.276906
13	44	8.241270
13	45	8.207398
13	46	8.175234
13	47	8.144720
13	48	8.115793
13	49	8.088388
13	50	8.062436
13	51	8.037866
13	52	8.014599
13	53	7.992556
13	54	7.971651
13	55	7.951796
13	56	7.932894
13	57	7.914847
13	58	7.897545
13	59	7.880879
13	60	7.864725
13	61	7.848958
13	62	7.833440
13	63	7.818026
13	64	7.802557
13	65	7.786868
13	66	7.770776
13	67	7.754088
13	68	7.736593
13	69	7.718062
13	70	7.698249
13	71	7.676886
13	72	7.653678
13	73	7.628309
13	74	7.600427
13	75	7.569653
13	76	7.535567
13	77	7.497711
13	78	7.455582
13	79	7.408628
13	80	7.356244
13	81	7.297767
13	82	7.232472
13	83	7.159571
13	84	7.078211
13	85	6.987474
13	86	6.886383
13	87	6.773915
13	88	6.649013
13	89	6.510625
13	90	6.357737
13	91	6.189435
13	92	6.004984
13	93	5.803922
13	94	5.586170
13	95	5.352162
13	96	5.102950
13	97	4.840297
13	98	4.566705
13	99	4.285364
14	1	11.857474
14	2	11.715515
14	3	11.574661
14	4	11.435396
14	5	11.298134
14	6	11.163208
14	7	11.030873
14	8	10.901313
14	9	10.774648
14	10	10.650948
14	11	10.530244
14	12	10.412539
14	13	10.297815
14	14	10.186042
14	15	10.077180
14	16	9.971191
14	17	9.868032
14	18	9.767662
14	19	9.670042
14	20	9.575138
14	21	9.482915
14	22	9.393345
14	23	9.306398
14	24	9.222049
14	25	9.140274
14	26	9.061050
14	27	8.984353
14	28	8.910162
14	29	8.838455
14	30	8.769208
14	31	8.702397
14	32	8.637998
14	33	8.575983
14	34	8.516326
14	35	8.458995
14	36	8.403959
14	37	8.351184
14	38	8.300633
14	39	8.252267
14	40	8.206046
14	41	8.161923
14	42	8.119854
14	43	8.079787
14	44	8.041671
14	45	8.005450
14	46	7.971065
14	47	7.938454
14	48	7.907552
14	49	7.878291
14	50	7.850597
14	51	7.824394
14	52	7.799603
14	53	7.776139
14	54	7.753912
14	55	7.732828
14	56	7.712789
14	57	7.693688
14	58	7.675416
14	59	7.657854
14	60	7.640878
14	61	7.624354
14	62	7.608143
14	63	7.592092
14	64	7.576041
14	65	7.559818
14	66	7.543237
14	67	7.526101
14	68	7.508195
14	69	7.489290
14	70	7.469135
14	71	7.447462
14	72	7.423980
14	73	7.398370
14	74	7.370290
14	75	7.339365
14	76	7.305189
14	77	7.267318
14	78	7.225272
14	79	7.178525
14	80	7.126511
14	81	7.068613
14	82	7.004168
14	83	6.932462
14	84	6.852735
14	85	6.764185
14	86	6.665974
14	87	6.557243
14	88	6.437133
14	89	6.304814
14	90	6.159522
14	91	6.000611
14	92	5.827619
14	93	5.640339
14	94	5.438904
14	95	5.223868
14	96	4.996281
14	97	4.757733
14	98	4.510358
14	99	4.256781
15	1	11.854016
15	2	11.708519
15	3	11.563975
15	4	11.420810
15	5	11.279401
15	6	11.140062
15	7	11.003050
15	8	10.868561
15	9	10.736742
15	10	10.607694
15	11	10.481483
15	12	10.358145
15	13	10.237700
15	14	10.120147
15	15	10.005480
15	16	9.893683
15	17	9.784738
15	18	9.678625
15	19	9.575321
15	20	9.474807
15	21	9.377063
15	22	9.282069
15	23	9.189806
15	24	9.100256
15	25	9.013402
15	26	8.929225
15	27	8.847709
15	28	8.768833
15	29	8.692580
15	30	8.618927
15	31	8.547854
15	32	8.479336
15	33	8.413347
15	34	8.349860
15	35	8.288846
15	36	8.230271
15	37	8.174100
15	38	8.120297
15	39	8.068821
15	40	8.019629
15	41	7.972676
15	42	7.927912
15	43	7.885286
15	44	7.844742
15	45	7.806224
15	46	7.769669
15	47	7.735012
15	48	7.702186
15	49	7.671118
15	50	7.641732
15	51	7.613950
15	52	7.587686
15	53	7.562854
15	54	7.539359
15	55	7.517105
15	56	7.495986
15	57	7.475897
15	58	7.456720
15	59	7.438335
15	60	7.420611
15	61	7.403414
15	62	7.386598
15	63	7.370008
15	64	7.353480
15	65	7.336838
15	66	7.319895
15	67	7.302451
15	68	7.284288
15	69	7.265178
15	70	7.244869
15	71	7.223095
15	72	7.199567
15	73	7.173974
15	74	7.145978
15	75	7.115217
15	76	7.081298
15	77	7.043797
15	78	7.002256
15	79	6.956185
15	80	6.905052
15	81	6.848292
15	82	6.785302
15	83	6.715441
15	84	6.638039
15	85	6.552400
15	86	6.457811
15	87	6.353562
15	88	6.238957
15	89	6.113351
15	90	5.976179
15	91	5.827001
15	92	5.665551
15	93	5.491797
15	94	5.305998
15	95	5.108760
15	96	4.901082
15	97	4.684379
15	98	4.460469
15	99	4.231528
16	1	11.850266
16	2	11.700960
16	3	11.552491
16	4	11.405244
16	5	11.259562
16	6	11.115745
16	7	10.974045
16	8	10.834667
16	9	10.697773
16	10	10.563489
16	11	10.431906
16	12	10.303091
16	13	10.177088
16	14	10.053928
16	15	9.933627
16	16	9.816194
16	17	9.701631
16	18	9.589938
16	19	9.481108
16	20	9.375137
16	21	9.272015
16	22	9.171736
16	23	9.074289
16	24	8.979665
16	25	8.887851
16	26	8.798837
16	27	8.712609
16	28	8.629153
16	29	8.548452
16	30	8.470489
16	31	8.395242
16	32	8.322691
16	33	8.252810
16	34	8.185573
16	35	8.120948
16	36	8.058906
16	37	7.999409
16	38	7.942421
16	39	7.887898
16	40	7.835799
16	41	7.786074
16	42	7.738674
16	43	7.693545
16	44	7.650630
16	45	7.609868
16	46	7.571196
16	47	7.534546
16	48	7.499847
16	49	7.467024
16	50	7.436000
16	51	7.406690
16	52	7.379008
16	53	7.352862
16	54	7.328156
16	55	7.304789
16	56	7.282654
16	57	7.261639
16	58	7.241625
16	59	7.222488
16	60	7.204095
16	61	7.186306
16	62	7.168974
16	63	7.151941
16	64	7.135041
16	65	7.118095
16	66	7.100914
16	67	7.083297
16	68	7.065029
16	69	7.045877
16	70	7.025596
